"domainhistory","url","rating","forwardSecrecy"
68519,"tcn-matrix.gr","C","4"
53324,"au-anshin.com","C","0"
51052,"www.tsysinfocenter.com","C","1"
14913,"www2.smsi.co.jp","C","2"
53366,"owsl.e2esoccer.com","C","1"
51084,"www.cerpba.com","C","1"
14925,"www.able-pdfmeisai.jp","C","2"
51074,"4g.vzwdm.com","C","1"
28132,"subscribe.wsj.com","C","0"
7702,"www.systweak.com","C","4"
30890,"ctxra.fma.gv.at","C","1"
51097,"billercentre.jompay.com.my","C","1"
28133,"bnpff-sslvpn.cegeka.com","C","2"
5374,"www.mozilla.org","C","2"
1956,"s1.ariba.com","C","1"
48645,"c2ust-qa.spe.sony.com","C","1"
7199,"paypal.com","C","0"
28143,"print.wsj.com","C","0"
7708,"ssltest.targethealth.com","C","4"
53402,"ess.korbicom.com","C","4"
51096,"cdn.vzwdm.com","C","2"
26018,"testssl.asipsante.fr","C","2"
56027,"www.legionofcollectors.com","C","1"
68588,"www.aberdeenshire.gov.uk","C","2"
18940,"citrix.celestefunds.com.au","C","0"
992,"esplus.moneris.com","C","0"
68579,"workplace.sv-group.com","C","1"
34621,"abcnews.go.com","C","0"
30978,"www.communityprotection.wa.gov.au","C","1"
53440,"www.bok.com.tw","C","2"
10172,"dbwtoneel.be","C","2"
1857,"services.nestleusa.com","C","2"
68620,"lince.net","C","1"
3869,"vlissingen1.kpn.net","C","0"
10041,"cambodianmatch.com","C","null"
30981,"discountersite.com","C","1"
51138,"x.caloi.ch","C","4"
3912,"vlissingen1.zipb.kpn.net","C","null"
31073,"redmine.astek.mu","C","1"
10041,"cambodianmatch.com","C","1"
53531,"myntranet.myntracorp.com","C","1"
51171,"whsmiths.usptools.com","C","0"
31106,"tresbizz.ro","C","null"
31114,"keycodepartner.businessobjects.com","C","1"
31106,"tresbizz.ro","C","1"
14989,"wsk.asiakastesti.op.fi","C","0"
30981,"discountersite.com","C","1"
14991,"moneta.exchange","C","1"
28252,"owa.lakeridgehealth.on.ca","C","0"
14997,"pos2.point-tactix.jp","C","0"
1298,"www.20doge.com","C","4"
14993,"shop.isbak.com.tr","C","1"
14996,"www.habita21.com","C","0"
16617,"www.granojo.com","C","1"
7726,"www.bancacarim.it","C","2"
68717,"secure.pro2000md.org","C","4"
53644,"mijn.feenstra.com","C","4"
31243,"pa-monitor.odin.com","C","1"
51199,"myntc2.nanya.com","C","1"
68719,"fs.legalaid.ab.ca","C","1"
53653,"www.avempas.de","C","1"
28298,"btc.mutual.cl","C","2"
51208,"virology.uvic.ca","C","1"
31228,"www.exonaut.admin.ch","C","0"
3869,"vlissingen1.kpn.net","C","0"
28313,"office.integration.dev.consultoriomovil.net","C","4"
18672,"brainbits.net","C","1"
49933,"wczasy-24.pl","C","1"
28112,"camis.cegeka.com","C","2"
31330,"www.point-navi.soumu.go.jp","C","0"
31339,"sacfcu.com","C","1"
31348,"demetris-sslvpn.cegeka.com","C","4"
15028,"icha1.rskurnia.co.id","C","1"
31243,"pa-monitor.odin.com","C","1"
53726,"netbank.dhanbank.in","C","0"
31381,"rsvz-sslvpn.cegeka.com","C","4"
31372,"knab-sslvpn.cegeka.com","C","4"
53773,"streamx.tv","C","1"
31412,"davricourt.com","C","1"
7772,"merc.mcmaster.ca","C","1"
68698,"celeritastransporte.com","C","1"
1102,"onecognizant.cognizant.com","C","1"
15046,"webvpn.baysidellc.com","C","1"
53824,"www.comserve-nl.com","C","0"
53846,"coopdech.kagoyacloud.com","C","1"
22944,"benefits.nfp.com","C","1"
53859,"tst-mi-vsp1-bil.dexwired.net","C","0"
7778,"fs.corban.edu","C","4"
31497,"atrias-sslvpn.cegeka.com","C","4"
49196,"sns.mohno-pump.co.jp","C","1"
1960,"www.limelight.com","C","4"
31545,"mail.karsten-jahnke.de","C","2"
31563,"vgg-sslvpn.cegeka.com","C","4"
3944,"zandvoort3.kpn.net","C","null"
28441,"remote.drugfreesport.com","C","4"
42592,"euemgbl-mngt.ito.unisys.com","C","0"
53941,"www.soundcorp.com.au","C","1"
28093,"ucbreport.ru","C","4"
53939,"www.securpol.com","C","1"
68868,"www.vobre.com","C","4"
53935,"kiemthuvinicorp.piacom.com.vn","C","1"
7708,"ssltest.targethealth.com","C","4"
31621,"payment.socialpoint.co.tz","C","1"
53824,"www.comserve-nl.com","C","1"
13943,"providers.alignnetworks.com","C","4"
31684,"apsctx.aps.com.sg","C","0"
6338,"www.einvestigations.com","C","1"
31714,"www.replacedirect.nl","C","1"
28512,"www.agentsite.com","C","0"
28509,"mail.maxiufficio.it","C","2"
31730,"cb.tbc.co.jp","C","2"
53941,"www.soundcorp.com.au","C","1"
28522,"ach.aimeverywhere.com","C","2"
25913,"www.stardashboard.id","C","1"
11722,"scrivens.com","C","2"
48143,"www.cebupacificair.com","C","4"
18706,"www.htps.us","C","2"
31792,"www2.nijmegen.nl","C","1"
53941,"www.soundcorp.com.au","C","1"
54074,"bpp-edistributor.ifdsgroup.co.uk","C","0"
54073,"wilson2.ykk.it","C","1"
53804,"jenkins.qurrent.nl","C","null"
54079,"www.fubonguardians.com","C","null"
54095,"www.blendnetwork.com","C","1"
53804,"jenkins.qurrent.nl","C","1"
54079,"www.fubonguardians.com","C","4"
54066,"survey.wemfbox.ch","C","0"
31856,"wowbrows.benefitcosmetics.com","C","null"
53537,"api-staging.julofinance.com","C","null"
31841,"kundeweb.skagerakenergi.no","C","2"
54132,"pressurepk.tagheuer.com","C","1"
54073,"wilson2.ykk.it","C","null"
53804,"jenkins.qurrent.nl","C","1"
31856,"wowbrows.benefitcosmetics.com","C","1"
3944,"zandvoort3.kpn.net","C","0"
31885,"vssl-htl.accor.com","C","1"
31912,"billetterie.bordeauxmetropolearena.com","C","1"
28628,"www.boa.bo","C","2"
50262,"www.jmweston.com","C","1"
31923,"deka.approval-manager.de","C","1"
54079,"www.fubonguardians.com","C","4"
69305,"id.inbank.ee","C","2"
69157,"support.netinsight.net","C","2"
53374,"rbp-api.procreditbank.com.ua","C","null"
25857,"secure.uticanational.com","C","0"
48879,"webmail.didacware.ch","C","2"
17639,"www.hsbc.com.hk","C","0"
69036,"telia.lt","C","0"
54212,"vaihde.dna.fi","C","1"
32023,"wetter.ws.siag.it","C","0"
53804,"jenkins.qurrent.nl","C","null"
3980,"store.hbfuller.com","C","1"
53804,"jenkins.qurrent.nl","C","1"
69066,"www.tasa-arvokysely.fi","C","0"
51360,"propertyusainc.com","C","1"
54250,"openhouseplatform.com","C","0"
69085,"vpn.lemken.org","C","0"
53804,"jenkins.qurrent.nl","C","1"
15151,"lagringsboks.vegvesen.no","C","2"
28649,"esplusqa.moneris.com","C","4"
28665,"www.minnesota.edu","C","0"
32105,"ekipbg.com","C","1"
7831,"pc-doctor.by","C","1"
32096,"legendarylanes.com","C","1"
32113,"rohitk.info","C","1"
54300,"fallback.denhartogh.com","C","0"
28698,"www.53navigator.com","C","4"
1989,"remoteaccess.winent.com","C","4"
54322,"pay.alfabank.ru","C","2"
15167,"webmail.mobidram.am","C","0"
53804,"jenkins.qurrent.nl","C","1"
15171,"www.vqactioncare.com","C","1"
54348,"internetbooking.docbase.dk","C","2"
32258,"d.share.photo.xuite.net","C","4"
992,"esplus.moneris.com","C","0"
28729,"gsaxcess.gov","C","4"
32319,"pwc-vmb.vsp.us2.vfivcs.com","C","2"
38856,"www.dvdfab.cn","C","1"
28736,"portail.metacentrex.fr","C","1"
15133,"www.zid.tuwien.ac.at","C","null"
69180,"www.mir.co.jp","C","0"
54419,"thekey.fluentmoney.co.uk","C","4"
69193,"ib.hanasavings.com","C","0"
26770,"secure.eu.tnspayments.com","C","1"
69224,"fileshare.broadviewholding.com","C","1"
62639,"www.aauj.edu","C","1"
24851,"bmlenroll.bostonmutual.com","C","4"
32346,"portal.cortsvalencianes.es","C","1"
54466,"www.transgourmet.at","C","1"
3912,"vlissingen1.zipb.kpn.net","C","0"
28804,"dev.riskportal.derivitec.com","C","2"
49042,"webapp.aramark.es","C","1"
3869,"vlissingen1.kpn.net","C","0"
54532,"portal.itusl.com","C","1"
15177,"sts2.lul.se","C","2"
32517,"uk.abfx-demo-ext-a7.gm.db.com","C","1"
32490,"c.zlm.nl","C","4"
28833,"dfsact.com","C","4"
69295,"checkssl.axesor.es","C","0"
26576,"www.walled-garden.com","C","0"
69324,"www.vtx.ch","C","4"
32568,"ams6.b2xcare.com","C","1"
33740,"www.uicculoan.org","C","4"
38185,"cernerskyvue.com","C","0"
69329,"mail.bristolcapital.ru","C","2"
69341,"politikenbooks.dk","C","1"
69347,"ipdb.redcdn.pl","C","1"
32688,"pm.alternativefuer.de","C","1"
28865,"riskportal.derivitec.com","C","1"
51502,"prohealth.com","C","0"
54628,"159-122-5-118.mycitrixdemo.net","C","1"
15242,"www.unifr.ch","C","1"
54644,"tools.thinkconveyancing.com.au","C","1"
32746,"avtal2017.unionen.se","C","1"
28888,"www.ccmke.org","C","2"
69387,"wowza.verbavoice.net","C","1"
69374,"b2bservices.dell.com","C","1"
32787,"mam.axisbankworld.co.in","C","1"
51536,"www.scuderiequirinale.it","C","4"
6338,"www.einvestigations.com","C","1"
50981,"my-track.com","C","0"
15264,"www.barclays.co.tz","C","0"
54703,"www.doyma.com","C","null"
54705,"monespace.terreal.com","C","1"
69387,"wowza.verbavoice.net","C","1"
32871,"dctmweb.johnsoncontrols.com","C","2"
69429,"mail.advancetapes.com","C","4"
48880,"slpn.jp","C","1"
69416,"firewall.ari-armaturen.com","C","4"
51553,"mail.norian.eu","C","1"
28939,"cliente.oldmutual.com.co","C","2"
69456,"worktasker.com","C","1"
54787,"bbbsrv.bbbmidsouth.org","C","4"
1857,"services.nestleusa.com","C","2"
54785,"mail.intercars.eu","C","4"
69442,"sws-crt.cert.havail.sabre.com","C","1"
66437,"www.czechsporttravel.cz","C","1"
69429,"mail.advancetapes.com","C","4"
3869,"vlissingen1.kpn.net","C","0"
32998,"www.nfkino.no","C","1"
1857,"services.nestleusa.com","C","2"
51554,"oob-mib.bankmandiri.co.id","C","2"
66568,"autokoulurahoitus.fi","C","2"
35114,"server409.webhostingpad.com","C","1"
15307,"enriquemateu.com","C","2"
66452,"mail.sev.gov.ru","C","1"
26390,"bosch.com","C","4"
51591,"www.primaverabss.com","C","0"
16539,"webtop.positivenetworks.net","C","1"
28982,"asp.schoolmessenger.com","C","1"
2016,"seccom.vsp.virginia.gov","C","1"
51611,"login.syxcloud.com","C","1"
56904,"images.truevalue.com","C","0"
33073,"wiki.intersect.org.au","C","1"
33110,"auth.naic.org","C","1"
1857,"services.nestleusa.com","C","2"
33119,"avsplus.naic.org","C","1"
17600,"www.dispatch.me","C","1"
33130,"www.bodytrace.com","C","1"
28997,"www.bistudio.com","C","0"
7944,"www.storesonlinepro.com","C","0"
33163,"xml.mreports.com","C","1"
33161,"security.metapack.net","C","1"
50304,"fanniemae.com","C","0"
55018,"mcc.globalpaycan.com","C","0"
65612,"api.classification.emailsrvr.com","C","4"
33209,"www.healthed.govt.nz","C","1"
33201,"eolf.upv.sk","C","0"
33461,"vpn.hsonet.org","C","1"
55033,"processing.webmoney.ru","C","2"
33216,"jccindy.org","C","1"
15363,"desktop.denhaag.nl","C","0"
50085,"ssl.dys.cl","C","1"
51668,"www.softether.com","C","2"
55069,"www.docapost-sirs.fr","C","2"
55085,"extranet.teamwork.net","C","1"
12254,"files.sierranevada.com","C","1"
33306,"csf.nqicorp.com","C","1"
51683,"rexnord.com","C","2"
33274,"kis.hosteurope.de","C","1"
1857,"services.nestleusa.com","C","2"
55114,"www.fitzwilliaminstitute.com","C","1"
29755,"mobile.invepar.com.br","C","2"
21458,"nextbike.net","C","4"
55130,"rcibs.com","C","4"
51727,"www.johnsonbearing.com","C","2"
29086,"www.springfieldwarranty.com","C","2"
7932,"solidarus.eu","C","1"
15395,"webmail.deal.fr","C","2"
55182,"e-belediye.arnavutkoy.bel.tr","C","1"
33378,"kfzteile24.de","C","1"
32672,"www.netsmart.com.cy","C","1"
55203,"platform.tradecloud.sg","C","4"
29119,"www.weavinggodspromises.org","C","1"
33388,"peax.thegoldenelement.com","C","1"
35041,"websense.com","C","1"
15408,"www.cathaysec.com.tw","C","0"
55221,"www.socrxates.medco.com","C","4"
29124,"www.picagroup.com","C","2"
33412,"www.wheels-aldautomotive.com","C","2"
33423,"fa.unc.edu","C","2"
51767,"remotesupport.ghcscw.com","C","1"
51462,"vpn.arcresources.com","C","0"
51808,"special-promotions.online","C","1"
43388,"ecf.cand.uscourts.gov","C","1"
33603,"chanel-missioncenter.teachonmars.com","C","null"
1002,"origin-redesign-uat.mckinsey.com","C","1"
55286,"api.stage.kaiostech.com","C","2"
51805,"ghcscw.com","C","1"
55297,"teamnet.catholichealth.net","C","2"
55302,"eagle.cloud.epicor.com","C","1"
29154,"elitemeetingsalliance.com","C","2"
55328,"websz01.zonafrancarionegro.co","C","1"
55114,"www.fitzwilliaminstitute.com","C","1"
33585,"solidusystems.com","C","1"
55353,"direct.servicedesk.net","C","4"
34648,"belso-consulting.com","C","4"
992,"esplus.moneris.com","C","0"
4074,"zandvoort3.zipb.kpn.net","C","0"
28441,"remote.drugfreesport.com","C","4"
2324,"joomla.com","C","1"
15461,"backup.tkb.nl","C","0"
33603,"chanel-missioncenter.teachonmars.com","C","1"
55375,"webevolution.ru","C","4"
33637,"test.myparkingbusiness.com","C","2"
55395,"www.smartdiff.com.br","C","1"
51876,"mail.o4scloud.com","C","0"
6338,"www.einvestigations.com","C","1"
51876,"mail.o4scloud.com","C","0"
33688,"conference.smarteventscloud.com","C","2"
2175,"mobileframe.interstates.com","C","4"
28484,"russianmachineneverbreaks.com","C","1"
43324,"tong.shinhan.com","C","1"
33750,"citrix2.gateleyplc.com","C","1"
65976,"citrix.horizonkinetics.com","C","0"
49177,"server1.nubelan.net","C","1"
28757,"www.mercantilbanco.com","C","1"
33750,"citrix2.gateleyplc.com","C","1"
33781,"vpn.steward.org","C","1"
51922,"aero-zone.com","C","1"
1018,"www.bwwsurveys.com","C","2"
56851,"www.cs.ucdavis.edu","C","1"
51954,"selfservicenordic.nasdaq.com","C","1"
15503,"cadservices.co.uk","C","1"
30461,"eastwestpersonal.com.ph","C","2"
55546,"testjuniper.wakemed.org","C","1"
15422,"diracc.notts-fire.gov.uk","C","4"
15511,"www.plantje.nl","C","1"
33893,"studyspanish.com","C","1"
51979,"smart.space","C","1"
13,"global-stat.carlsonwagonlit.com","C","1"
55582,"www.landm.net","C","4"
19774,"media.healthywage.com","C","1"
15512,"wealthtechclub.com","C","4"
1326,"onlinebanking.nationwide.co.uk","C","1"
51995,"rsphdesktop.sph.emory.edu","C","0"
29317,"joansafr.com","C","4"
29319,"shop.jost-bags.com","C","1"
15527,"www.acon.se","C","4"
51980,"www.allbankonline.in","C","1"
29324,"aramarkhealthcare.blackboard.com","C","1"
29330,"webmail.htwsaar.de","C","1"
55641,"dev.sib.cmshpe.net","C","4"
34043,"ebank.unicredit.it","C","2"
34057,"rmcasession01.awmdm.com","C","4"
25071,"dev.germainsoftware.com","C","4"
4145,"rps01.onricoh.se","C","0"
29339,"vpnna.cartus.com","C","1"
34074,"secure.towerinternational.com","C","0"
12783,"firstlook.transactiongateway.com","C","4"
15542,"torrentflux.anteatec.com","C","1"
3592,"www.rbsdigital.com","C","4"
34125,"rmau01.awmdm.com","C","4"
29362,"www.test-cui.va.gov","C","2"
29361,"www.wabiha.de","C","1"
34174,"aplicativosweb.sunafil.gob.pe","C","0"
34195,"www.safetravel.govt.nz","C","2"
34193,"api.eur.onstar.com","C","2"
34208,"remote.skta.com","C","1"
34204,"jesusimage.elexio.church","C","4"
55744,"css.clayelectric.com","C","1"
34209,"mx.skta.com","C","1"
34225,"techy.works","C","2"
34259,"www.lmcworkholding.com","C","0"
34253,"cloud.collegepossible.org","C","4"
52061,"sc-casa.uqac.ca","C","1"
3869,"vlissingen1.kpn.net","C","0"
34338,"epautomotive.org","C","2"
1808,"pds.metlink.com","C","1"
1816,"hawaii1.schoolcash.net","C","2"
34327,"relay2.pacificsource.com","C","1"
6338,"www.einvestigations.com","C","1"
1802,"portafirmas.ubu.es","C","4"
55805,"mdm.dpath.com","C","4"
52024,"access-na2.mrcglobal.com","C","4"
34338,"epautomotive.org","C","null"
15615,"bcoe.arcelormittal.com","C","4"
15599,"cloud.legendonlineservices.ca","C","1"
34377,"webmail.vitacanada.ca","C","2"
52088,"access2.lnf.com","C","1"
52102,"www.rootsmagic.com","C","2"
34451,"pay.paygov.us","C","4"
1500,"andr-b7a56873cd-c44be9f7948957db-c84212a9eee892f6ef-1120048.api.amazonvideo.com","C","0"
34483,"www.bcgattorneysearch.com","C","4"
55881,"www.myoutcomesapp.com","C","4"
55886,"tpm.key.com","C","0"
15631,"citrix.raido.be","C","null"
52144,"connect.thewg.com","C","1"
55641,"dev.sib.cmshpe.net","C","4"
34551,"www.natcom.org","C","1"
31215,"st0263.dis.eafit.edu.co","C","4"
29518,"ws.ttmesaj.com","C","2"
34553,"pop.unisul.br","C","4"
34581,"fires-dev-apps.fdnycloud.org","C","2"
34608,"vsweb2.regent.edu","C","0"
34762,"webmail.cps.tv.it","C","2"
34627,"vs1webcf.regent.edu","C","1"
12088,"www.yerevdekor.com","C","1"
3869,"vlissingen1.kpn.net","C","0"
34644,"extranet.pluradent.de","C","1"
52175,"www.unitedwayepledge.org","C","1"
55928,"moveit.datcu.org","C","null"
15422,"diracc.notts-fire.gov.uk","C","4"
52164,"ascomsa.net","C","1"
52158,"oohforgood.com","C","1"
55978,"salestrack.vertafore.com","C","0"
29592,"office.appsquire.com","C","1"
52177,"securityhealth.keepamericaactive.com","C","2"
52177,"securityhealth.keepamericaactive.com","C","null"
34776,"mieta.lt","C","2"
34717,"client2.thefidelisgroup.net","C","1"
29597,"bi.securitaslatam.com","C","4"
56013,"rmt.tradethenews.com","C","null"
1969,"www.bancochile.cl","C","0"
56013,"rmt.tradethenews.com","C","1"
4181,"www.winstondata.com","C","1"
34779,"www-1.greercpw.com","C","0"
56052,"static.fsf.org","C","1"
15666,"healthoneconnect.co.za","C","4"
34854,"owncloud.cps.tv.it","C","1"
34837,"access.lme.com","C","1"
6338,"www.einvestigations.com","C","1"
34762,"webmail.cps.tv.it","C","1"
34917,"www.mapriders.com","C","1"
34822,"basf.grupoissa.cl","C","2"
34822,"basf.grupoissa.cl","C","2"
34887,"www.eclipse.org","C","2"
34821,"notifica.grupoissa.cl","C","1"
29597,"bi.securitaslatam.com","C","4"
45157,"www.colada.biz","C","1"
52214,"tmail.mxes.net","C","0"
10287,"www.ubibanca.com","C","1"
15708,"biometrie.saltro.nl","C","1"
34957,"hosting.foodtrak.com","C","0"
34960,"sxtr.com.br","C","2"
14580,"www.austreme.com","C","1"
52270,"secure.interpagos.net","C","1"
56219,"www.pluribusnetworks.com","C","1"
35007,"www.vittoriatrattoria.com","C","4"
56495,"www.readinggroupchoices.com","C","2"
56493,"sm10-us-content-prod.smhost.net","C","0"
1463,"sai.unaula.edu.co","C","0"
1463,"sai.unaula.edu.co","C","0"
35053,"citrix.breteche.fr","C","1"
35082,"www.hydronic-online.com","C","1"
52410,"gurutransfer.com","C","1"
36654,"roadsideassistance-1.com.au","C","4"
29753,"host-exch86.dcgla.com","C","2"
35082,"www.hydronic-online.com","C","1"
29752,"ctstest.reachlocal.eu","C","0"
52321,"asubb.blackboard.com","C","1"
56465,"onlinepg.aafes.com","C","1"
1177,"amadeus.com","C","0"
56322,"smms104.synergymms.com","C","4"
34720,"line.cargo-online.ru","C","4"
12088,"www.yerevdekor.com","C","1"
29752,"ctstest.reachlocal.eu","C","null"
15735,"bash.im","C","1"
65742,"www.cr.mufg.jp","C","4"
35203,"dobsovic.itlearning.sk","C","1"
29597,"bi.securitaslatam.com","C","4"
15714,"access.iceland.co.uk","C","null"
1321,"webmail.fcc.org.br","C","1"
1036,"www.plataformasanford.com","C","0"
56410,"www51.dot.ny.gov","C","0"
32105,"ekipbg.com","C","4"
29817,"hivrlogin.qwest.com","C","0"
35329,"www.addsolution.com.br","C","2"
29597,"bi.securitaslatam.com","C","null"
35351,"www.cnanet.com.br","C","2"
56420,"academiaaviacion.q10academico.com","C","2"
1293,"intelligent-office.net","C","2"
23469,"apps.admissions.ualberta.ca","C","4"
33788,"pksradosc.futbolowo.pl","C","1"
56432,"readinggroupchoices.com","C","2"
35404,"sdk-citybank.q2devstack.com","C","4"
29597,"bi.securitaslatam.com","C","4"
34676,"fnas.com","C","1"
56489,"www.3optionsrealty.com","C","1"
56432,"readinggroupchoices.com","C","2"
29845,"a069-mobiletst.nyc.gov","C","1"
63,"www.zootsuitstore.com","C","0"
35482,"education.ky.gov","C","1"
29853,"boerding-test.index.de","C","1"
52425,"outlook.tamuc.edu","C","4"
52420,"order.fx4business.com","C","4"
52448,"5harad.com","C","0"
65660,"finance.com","C","0"
43160,"webmail1.gateleyuk.com","C","0"
50660,"www.regenseurope.com","C","1"
1233,"staging.buildbinder.com","C","4"
1231,"www.hplus.com.br","C","1"
1188,"asp.ssigroup.com","C","0"
35619,"buscaempresas.co","C","1"
15615,"bcoe.arcelormittal.com","C","4"
15768,"vipdoc.nl","C","1"
34626,"regent.edu","C","0"
52434,"hivradnlogin.qwest.com","C","0"
1153,"backup.barracudanetworks.com","C","0"
65594,"btshelp.tasconline.com","C","2"
1041,"generalsnus.com","C","0"
35700,"remote.bw-berlin.com","C","4"
56342,"skyway.capital","C","1"
29913,"online.trustops.com","C","0"
56643,"getbitzwithmoneymike.usi-tech.info","C","4"
34614,"fies.caixa.gov.br","C","1"
56657,"calorie-diary.com","C","1"
47711,"mcgill.ca","C","2"
56369,"q1cp.xataxrs.com","C","4"
56320,"secure.credentialresearchers.com","C","0"
56672,"www.vet.k-state.edu","C","4"
32787,"mam.axisbankworld.co.in","C","1"
34598,"discoverecdc.cerner.com","C","4"
35809,"www.bancodeoccidente.com.co","C","1"
1031,"mail.chengyeung.com.hk","C","2"
65511,"qaroles.myadoptionportal.com","C","4"
56699,"www.opoka.org.pl","C","4"
56711,"webcashmanagercitibusiness.citibank.com","C","0"
34524,"news.pureusenet.nl","C","1"
34572,"superforex.com","C","1"
8185,"bib-ezproxy.epfl.ch","C","1"
56716,"mychart.medisys.org","C","4"
65481,"dcat.pearson.com","C","2"
52578,"istasounds.org","C","1"
29967,"emerson.com","C","1"
52500,"mail.qaliwarma.gob.pe","C","1"
29971,"android.pizzapizza.ca","C","2"
65468,"fac.cairsolutions.com","C","4"
56737,"n0ne.ru","C","1"
65466,"myadoptionportal.com","C","1"
29986,"www.aonenlinea.com.co","C","2"
895,"sttp.infocert.it","C","1"
29996,"53.com","C","1"
2082,"www.tevacrm.com","C","0"
35984,"aspor.com.tr","C","1"
56847,"ps-rochester.accruenttest.net","C","0"
29985,"claimspherehedis.cognizant.com","C","1"
919,"allmen.com.br","C","1"
56848,"assetconnect%5fccs.360internal.com","C","0"
56737,"n0ne.ru","C","4"
65429,"commitment.wkhs.com","C","4"
34525,"m.rm6medadept.com","C","1"
65410,"groupon.hk","C","1"
36109,"intellinet.be","C","1"
56807,"www.pimdegreef.nl","C","1"
36143,"dacdr2015.eagleaccess.com","C","1"
36163,"webmail.brgm.fr","C","1"
36202,"www.griepsma.eu","C","2"
56807,"www.pimdegreef.nl","C","1"
18089,"startnet.cz","C","4"
56865,"recetadigital.go.cr","C","1"
16617,"www.granojo.com","C","1"
56877,"cie.calpoly.edu","C","1"
36270,"images.newzealand.com","C","0"
44477,"security.samsungmobile.com","C","0"
36273,"earsiv-1.ingbank.com.tr","C","2"
18081,"euw1.imcs.sungard.com","C","0"
814,"hubertrack.fr","C","1"
30076,"www5.paragon-mortgages.co.uk","C","1"
36314,"newinventory.worldfilia.net","C","1"
36349,"www.sitesesitios.com","C","1"
15599,"cloud.legendonlineservices.ca","C","1"
36379,"homeownersmarketingservices.com","C","4"
15583,"i3lmobile.itcinfotech.com","C","1"
5278,"apps.wsg.nu","C","1"
47798,"4men.com.vn","C","4"
36329,"lugo.net","C","2"
3869,"vlissingen1.kpn.net","C","0"
56939,"webbworkers.com","C","0"
15886,"api.betfair.com","C","1"
8235,"mm-ceridianstage.crm.avanadeonline.com","C","4"
9517,"backend.x-quantum.com","C","1"
30132,"carrefour-web-view-homolog.arizona.com.br","C","1"
56173,"meet.mountunion.edu","C","2"
36536,"gog.com","C","4"
56168,"zen.cofidis.pt","C","4"
65259,"paymgr.amadeus.net","C","0"
57047,"mail.mxes.net","C","0"
52050,"help.projectorpsa.com","C","1"
12315,"promotionsmanagerpossupport.fishbowl.com","C","2"
694,"apiservice.vipdesk.com","C","2"
15914,"develop.bitcash.jp","C","1"
57038,"webcenter.sunrisewindows.com","C","0"
65252,"goapp.afv.it","C","1"
28484,"russianmachineneverbreaks.com","C","1"
7861,"remote.leedscht.nhs.uk","C","1"
2095,"cvent.com","C","2"
36660,"svcs5.netorch.com","C","4"
57097,"www.foreyes.com","C","2"
30205,"riderschoice.ru","C","1"
57141,"ctbcbank.obmline.com.tw","C","1"
18041,"www.ta-zustellservice.de","C","1"
30236,"support.netapp.com","C","1"
15923,"www.tracepartsonline.net","C","4"
563,"myworkspace.jci.com","C","2"
13578,"quees.info","C","1"
7861,"remote.leedscht.nhs.uk","C","1"
36800,"w5.ab.ust.hk","C","0"
30246,"www.xronos.space","C","1"
34359,"qa.loanscorecard.com","C","0"
15947,"order.btbroadbandcomplete.com","C","4"
57202,"www.insol.org","C","1"
507,"skypebot.scopicsoftware.com","C","1"
502,"www.migracion.gob.do","C","1"
15461,"backup.tkb.nl","C","0"
57244,"ssl-vpn.mitsubishicorp.com","C","1"
423,"www.kualumni.org","C","4"
15951,"appgw.ancpi.ro","C","1"
8275,"sip.lhs.org","C","1"
52764,"secure.insyncsurveys.com.au","C","0"
57286,"www.vijayabankonline.in","C","0"
36934,"www.mcocean.com","C","1"
453,"pa.optum-labs.com","C","4"
15964,"stage.closetmaid.com","C","2"
36965,"portal.elizadeuniversity.edu.ng","C","2"
37012,"www.pv-ertraege.de","C","1"
12315,"promotionsmanagerpossupport.fishbowl.com","C","2"
52798,"tms.cmbchina.com","C","1"
55641,"dev.sib.cmshpe.net","C","4"
57382,"www.cosmotetvgo.gr","C","1"
4358,"posytron.com","C","4"
15990,"dib1.digitaltbankfack.se","C","0"
42611,"discipuliessenorum.ro","C","1"
52828,"frontdesk.saber.eia.edu.co","C","2"
2875,"opera.torontodonvalleyhotel.com","C","4"
55641,"dev.sib.cmshpe.net","C","4"
57418,"wp.tntnet.eu","C","1"
22808,"www.boutique-des-marionnettes.com","C","2"
8304,"aplicativosweb2.sunafil.gob.pe","C","0"
30452,"banking.westpac.com.au","C","1"
40978,"uatjamiesonfence.sembamobile.com","C","2"
55641,"dev.sib.cmshpe.net","C","4"
57453,"cms.de.bk.mufg.jp","C","1"
1070,"svn.cs.bris.ac.uk","C","1"
55972,"coupons.com","C","0"
22716,"www.animaux-bois-animaux-bronzes.com","C","2"
37320,"it-gadtke.com","C","1"
54381,"www.pensionsmyndigheten.se","C","2"
55641,"dev.sib.cmshpe.net","C","4"
57503,"api.iso.org.tr","C","4"
37372,"movie.nate.com","C","0"
1068,"svn.osgeo.org","C","0"
10287,"www.ubibanca.com","C","1"
52475,"www.ip-secrets.com","C","1"
16617,"www.granojo.com","C","1"
41892,"stugsidan.se","C","2"
16885,"promo.fishbowl.com","C","2"
40978,"uatjamiesonfence.sembamobile.com","C","1"
64904,"portal.dkv.lu","C","2"
41516,"alavotre.com","C","1"
171,"kutahyanergizcicek.com","C","1"
16035,"portal.unia.ch","C","2"
57555,"ebs.bankofchina.com","C","0"
37485,"mainenotarynet.mobi","C","4"
57559,"fr.reservation.vvf-villages.fr","C","1"
57570,"eb.bankcomm.com.hk","C","1"
