"domainhistory","url","rating","hstsPolicy status"
16167,"myevive.com","B","""present"""
48526,"azureinvest.net","B","""absent"""
41088,"dms.efsa.europa.eu","B","""absent"""
16153,"webmail.cebbank.com.hk","B","""unknown"""
63756,"platform.innovation.nokia.com","B","""absent"""
11394,"mnorhamizan.com","B","""absent"""
41091,"mail.tcsag.net","B","""absent"""
41057,"celebraterecovery.nl","B","""absent"""
41094,"opensource.kapschcarrier.com","B","""present"""
41096,"esaj2.tjsc.jus.br","B","""absent"""
41102,"mail.handbook.es","B","""present"""
63939,"panel.meedy.pl","B","""absent"""
11392,"flipboard.com","B","""absent"""
41112,"manage.india.resellerclub.com","B","""absent"""
21299,"weeklystandardstore.com","B","""absent"""
41117,"smartsheet.com","B","""absent"""
16213,"mail.elmec.com","B","""absent"""
21301,"lioncom.pro","B","""absent"""
63784,"plikomat.energysolution.pl","B","""present"""
41119,"belongssoclient.mercer.com","B","""absent"""
55589,"caixa.interchange.com.br","B","""absent"""
41131,"apu.assurant.com","B","""absent"""
16220,"mail.se.novamedia.com","B","""absent"""
16219,"autodiscover.se.novamedia.com","B","""absent"""
55584,"www.hotelbeds.com","B","""absent"""
16216,"www.gomusix.com","B","""absent"""
2843,"api.ccavenue.com","B","""absent"""
21311,"ucheba.today","B","""absent"""
21314,"www.theclearinghouse.org","B","""absent"""
63813,"newlifecontract.com","B","""absent"""
21313,"spyanao.ru","B","""absent"""
11405,"seafile.monsieurtshirt.io","B","""absent"""
63869,"adfs.housing.org.uk","B","""absent"""
63837,"oe2results.britishrowing.org","B","""absent"""
63827,"www.monsterzeug.de","B","""present"""
48587,"piroue3d.lamblab.com","B","""absent"""
11401,"openhab.homelinux.net","B","""absent"""
16257,"aroma-works.com","B","""absent"""
63836,"www.susamamma.de","B","""absent"""
16271,"secure.phrog.nl","B","""present"""
16273,"testsvcportal.ts.fujitsu.com","B","""absent"""
16276,"mail.aim-services.ch","B","""absent"""
63865,"www.uzlabina.cz","B","""absent"""
9657,"mymellow.fr","B","""absent"""
16287,"pact.tarleton.edu","B","""absent"""
41198,"www.bradyid.com","B","""absent"""
48601,"ifm-cmms.tnb.com.my","B","""absent"""
21344,"alphapro.fxstockbroker.com","B","""absent"""
41218,"html5kauppiasretro.nesteoil.fi","B","""absent"""
63865,"www.uzlabina.cz","B","""absent"""
16341,"www.unud.ac.id","B","""present"""
41209,"api.sandbox.ticketninja.io","B","null"
63874,"booking.audimiddleeast.com","B","""absent"""
41233,"sts.iredellhealth.org","B","""absent"""
19718,"www.aig-fuji-life.com","B","""absent"""
729,"cdn.logistician55.com","B","""absent"""
16371,"pearsonassessment.no","B","""absent"""
41209,"api.sandbox.ticketninja.io","B","null"
41241,"api.agrofoto.pl","B","""absent"""
63500,"www.medvidci.com","B","""absent"""
40856,"www.ukuni.net","B","""absent"""
41209,"api.sandbox.ticketninja.io","B","null"
41257,"loglevel.de","B","""present"""
16433,"adherents.ast67.org","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
63909,"umarasports.com","B","""present"""
41262,"garciacarrion.com","B","""absent"""
6071,"results.it.minedu.gov.gr","B","""absent"""
41209,"api.sandbox.ticketninja.io","B","""absent"""
16271,"secure.phrog.nl","B","""present"""
1464,"bianalytics.dichter-neira.com","B","""absent"""
3169,"www.vitiaz.net","B","""absent"""
41275,"donsimon.com","B","""absent"""
12315,"promotionsmanagerpossupport.fishbowl.com","B","""absent"""
21393,"www.maplesoft.com","B","""absent"""
21391,"www1.healthnow.io","B","""present"""
21394,"vsgamers.es","B","""absent"""
41257,"loglevel.de","B","""present"""
16478,"www.oasis-stores.fi","B","""absent"""
16477,"cdn.anta-sport.ru","B","""unknown"""
16483,"www.folklorfest.net","B","""absent"""
41233,"sts.iredellhealth.org","B","""absent"""
55490,"ilapi.opsourcecloud.net","B","""absent"""
21402,"www.laptopmarket.ie","B","""absent"""
36230,"www.umobi.co.kr","B","""absent"""
55483,"vendorn.arms-seisen.jp","B","""absent"""
2842,"csaladhalo.hu","B","""absent"""
41304,"buy.lonza.com","B","""present"""
30140,"themusicalhype.com","B","""absent"""
48657,"en-gb.facebook.com","B","""present"""
11443,"180info.co.uk","B","""absent"""
63931,"api.inngage.com.br","B","""absent"""
63991,"www.consultasocio.com","B","""present"""
16720,"cultuurbedrijfnop.nl","B","""absent"""
41320,"shop.ksb.com","B","""absent"""
16543,"mobile.it-p.de","B","""present"""
48685,"hgservice.kyosaitec.co.jp","B","""unknown"""
16537,"pbox.pirelli.com","B","""absent"""
16597,"www.edinburghuniversitypress.com","B","""absent"""
16595,"offen.net","B","""present"""
41333,"solarmoviesc.co","B","""absent"""
21424,"myadpoints.com","B","""absent"""
63954,"system.meedydoctors.pl","B","""absent"""
41257,"loglevel.de","B","""present"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
16600,"bokapass.nemoq.se","B","""absent"""
16583,"zort.dnshome.de","B","""absent"""
41351,"shop.mkn.de","B","""absent"""
42849,"git.cloud.flip.me","B","""present"""
21428,"www.greif-contzen.de","B","""present"""
11315,"www.medicapanamericana.com","B","""present"""
48691,"www.iboutils.com","B","""absent"""
21439,"abaton.gr","B","""absent"""
41350,"pardakht.cafebazaar.ir","B","""absent"""
2059,"braintech.co.jp","B","""absent"""
41369,"uat.my-calie.com","B","""absent"""
41367,"uat.my-calie.fr","B","""absent"""
16675,"datalocker.coventry.gov.uk","B","""invalid"""
21450,"test.aig-fuji-life.com","B","""absent"""
16646,"wptavern.com","B","""absent"""
21301,"lioncom.pro","B","""absent"""
63976,"devicemgmt.erstebank.hu","B","""absent"""
16650,"vidanov.com","B","""present"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
41257,"loglevel.de","B","""present"""
63979,"www.axa.es","B","""absent"""
16652,"mail.scpdrye.fr","B","""absent"""
16665,"perezzini.com","B","""absent"""
65125,"portal.vendigital.com","B","""absent"""
16685,"wabs.denhaag.nl","B","""absent"""
55410,"psg.gsfc.nasa.gov","B","""absent"""
40794,"myseee.schneider-electric.com","B","""absent"""
21450,"test.aig-fuji-life.com","B","""absent"""
41257,"loglevel.de","B","null"
41404,"equest.teec.in.net","B","null"
16695,"ba.corpmsp.ru","B","""absent"""
41410,"le.mappuji.org","B","""present"""
16701,"monitoring.corpmsp.ru","B","""present"""
9004,"www.mitra.com.ar","B","""absent"""
16595,"offen.net","B","""present"""
41257,"loglevel.de","B","""present"""
21473,"www.manschettenknoepfe.com","B","""unknown"""
6087,"apex-prod-login.aws.roadnet.com","B","""absent"""
48716,"service.mol.gov.tw","B","null"
16738,"docs.holon-platform.com","B","""absent"""
16803,"www.alleni.com","B","""absent"""
16748,"jira.platform.mnscorp.net","B","""absent"""
1468,"extranet-test.lundogbendsen.dk","B","""present"""
16742,"www9.bcb.gov.br","B","""absent"""
42849,"git.cloud.flip.me","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
41404,"equest.teec.in.net","B","""present"""
21478,"nova.servicesalapersonne.gouv.fr","B","""absent"""
48723,"www.yournews365.com","B","""absent"""
41257,"loglevel.de","B","null"
15221,"online.alandsbanken.fi","B","""present"""
16595,"offen.net","B","""present"""
16766,"adfs3.trintech.com","B","""absent"""
16660,"paperipalvelu1.smilehouse.com","B","""absent"""
41447,"developer.sembatechnologies.com","B","""absent"""
41257,"loglevel.de","B","null"
16805,"secure.extrasaccess.com","B","""absent"""
41461,"seminariocebollamercosur.com","B","""absent"""
41283,"siac.accredia.it","B","""absent"""
16785,"m.bdnews24.com","B","""absent"""
16781,"secure.actorsaccess.com","B","""absent"""
48749,"erp.techinnovators.co.in","B","""absent"""
16788,"my.flexibee.eu","B","""absent"""
16595,"offen.net","B","""present"""
41257,"loglevel.de","B","""present"""
21504,"gradyjoinery.co.uk","B","""absent"""
47260,"donate.jspace.com","B","""present"""
16892,"www.bestlinetickets.com","B","""absent"""
41233,"sts.iredellhealth.org","B","""absent"""
16595,"offen.net","B","""present"""
15221,"online.alandsbanken.fi","B","""present"""
48747,"www.jasonerasmus.com","B","""absent"""
64021,"yarden.tsuru-dashboard.com","B","""absent"""
64013,"vespa.postbank.de","B","""unknown"""
6096,"www.hopkinsmedicine.org","B","""absent"""
21515,"test.sapenta.com","B","""absent"""
11507,"www.internetpriser.dk","B","""absent"""
16865,"www.silkmoth.com","B","""absent"""
41404,"equest.teec.in.net","B","""present"""
48716,"service.mol.gov.tw","B","null"
16874,"vixada.com","B","null"
41514,"citizensstudentloans.com","B","""absent"""
64030,"cosmosdirekt.de","B","""present"""
16600,"bokapass.nemoq.se","B","""absent"""
16935,"pricecharts-prod-external.eglobal2.bac.com","B","""absent"""
21528,"webstroy-promo.ru","B","""present"""
16062,"www.norsjo.se","B","""absent"""
21535,"luxpomm.de","B","""absent"""
16919,"quiontest.mijnleninginzicht.nl","B","""present"""
41404,"equest.teec.in.net","B","""present"""
378,"vpn.modero.be","B","""absent"""
64063,"bieffe-shop.ru","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
16957,"skola.smartcity.cz","B","""present"""
21552,"www-idev.destatis.de","B","""absent"""
41562,"secure1.kio.uk.com","B","""absent"""
64076,"apis.hubsystems.com.au","B","""absent"""
40771,"bbc-12.qlued.net","B","""absent"""
64085,"www.homeelectronicsolutions.co.uk","B","""absent"""
21546,"static.lifecontrol.ru","B","""present"""
64089,"remote.ccnb.com.au","B","""absent"""
17038,"bojdc.sga.defense.gouv.fr","B","""absent"""
739,"www.aurigny.com","B","""absent"""
41573,"patron.wrlc.org","B","""absent"""
16983,"autodiscover.ginzaproject.ru","B","""absent"""
16839,"bouwkolom.fnv.nl","B","""absent"""
48775,"susanin.news","B","""present"""
41577,"klients.vaad.gov.lv","B","""absent"""
11543,"signon.service-now.com","B","""present"""
17036,"www.comunidadnissan.com.mx","B","""absent"""
41589,"im.solar","B","""absent"""
6113,"enterprise.fishbowl.com","B","""absent"""
48795,"plushdirect.com.au","B","""absent"""
17029,"crmacc.fnv.nl","B","""absent"""
17021,"www.teamhope.ie","B","""absent"""
41590,"b1tt.com","B","""absent"""
2894,"webmail.mtel.ba","B","""absent"""
64132,"users.sso.ipplatform.com","B","""absent"""
17032,"www.commitment.nl","B","""absent"""
64121,"goldcarrot.ru","B","""present"""
64175,"api.fleeber.com","B","""absent"""
48802,"joeycrowd.com","B","""absent"""
17198,"demoj.providerconnections.org","B","""absent"""
53503,"get-otp.homecredit.ru","B","""absent"""
48792,"hdc.dishidros.go.id","B","""unknown"""
1451,"getstartedqa.ingramcontent.com","B","""absent"""
16957,"skola.smartcity.cz","B","""present"""
64161,"ca.nttcomsecurity.com","B","""absent"""
63499,"drivinginsights.com.au","B","""absent"""
11507,"www.internetpriser.dk","B","null"
16705,"mdm.pirelli.com","B","""absent"""
11662,"zeitpo.srl","B","""absent"""
2892,"www.ebalka.net","B","""absent"""
16482,"p1.atksla.fi","B","null"
41537,"www.xevenus.com","B","""absent"""
17113,"montanarail.com","B","""absent"""
17098,"crywolfweb.loudoun.gov","B","""absent"""
17092,"test.completetournaments.com","B","""present"""
21625,"www.dqyoffice.com","B","""absent"""
41654,"olp.tataaiginsurance.in","B","""absent"""
2026,"support.climate.com","B","""absent"""
17142,"citrix.myworkingdesk.net","B","""absent"""
41661,"mein.koenemann-bs.de","B","""absent"""
35737,"webmailnz.broadspectrum.com","B","""absent"""
41650,"api3.lumesse-talenthub.com","B","""absent"""
21623,"www.mtlsmobile.biz","B","""present"""
8315,"instagram.com","B","""absent"""
17126,"www.stuckeys.com","B","""absent"""
42849,"git.cloud.flip.me","B","""absent"""
15443,"ecarina.carina.gov.si","B","""absent"""
48828,"server.liveconnect.dk","B","""absent"""
17134,"dialler.nprpaas.ddns.integ.dns-orange.fr","B","""absent"""
21473,"www.manschettenknoepfe.com","B","""absent"""
11507,"www.internetpriser.dk","B","""absent"""
21639,"councildecisions.bury.gov.uk","B","""absent"""
41678,"nohj.ro","B","""absent"""
19566,"kibounotou.jp","B","""absent"""
14612,"brightonticketbooth.com","B","""absent"""
64184,"print.voyager.pl","B","""absent"""
41697,"preview.laredoute.ch","B","""unknown"""
16460,"shitblej.al","B","""absent"""
17152,"gsess-scorpius.icontrol.com","B","""present"""
6124,"adad.ir","B","""absent"""
35691,"www.etax.nat.gov.tw","B","null"
17175,"meetme.wellspsc.com","B","""present"""
31191,"hosting.datametrix.se","B","""absent"""
17126,"www.stuckeys.com","B","""absent"""
29097,"secureserver.net","B","""absent"""
9514,"allowancebuster.com","B","""absent"""
21659,"jbc.be","B","""absent"""
41710,"nyhvpn.strozfriedberg.com","B","""absent"""
6142,"crypto.dns.navy","B","""absent"""
4702,"qps.axa-italia.it","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
19566,"kibounotou.jp","B","""absent"""
49077,"gbkpatch.omgs.com.tw","B","""absent"""
17126,"www.stuckeys.com","B","""absent"""
64173,"vbmanagersd.voyager.pl","B","""absent"""
17251,"api.about2be.me","B","null"
5811,"www-h2.simyo.nl","B","null"
48884,"vmslenders.corelogic.com.au","B","""absent"""
41537,"www.xevenus.com","B","""absent"""
41745,"forms.accredia.it","B","""absent"""
41753,"systemat-icts.com","B","""present"""
17242,"test.mmlaccess.com","B","""present"""
41750,"esys.su","B","""absent"""
21680,"demo.notubiz.accept.mybit.nl","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
17126,"www.stuckeys.com","B","""absent"""
2905,"redmart.com","B","""absent"""
17248,"www2.iris.gov.hk","B","""absent"""
41774,"staging.antoni.de","B","""absent"""
17294,"sandbox.powerform.co","B","""absent"""
17253,"epf.fr","B","""absent"""
11507,"www.internetpriser.dk","B","null"
17260,"www.pmenier.net","B","""absent"""
1833,"mail.atlas.com.py","B","""absent"""
41794,"www.panasonic-batteries.com","B","""absent"""
13598,"factortrust.com","B","""absent"""
4702,"qps.axa-italia.it","B","""absent"""
17269,"www.3dkumo.com","B","""absent"""
11600,"xpose3.support.forumdigital.net","B","""absent"""
41806,"es-citybreaks.expipax.info","B","""absent"""
21868,"www.santander.cl","B","""absent"""
15338,"cloud.nikkeli.com","B","""absent"""
17296,"bustermobile.fprs.com","B","""absent"""
21680,"demo.notubiz.accept.mybit.nl","B","""absent"""
41813,"keyiso.cn","B","""absent"""
6149,"dochandal.com","B","""absent"""
41815,"www.instantor.cz","B","""absent"""
17305,"www-pi.barclayscorporate.com","B","""present"""
17298,"turtik.com","B","""absent"""
1185,"us.mahindradigisense.com","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
2921,"artsper.com","B","""absent"""
48924,"amazonexport.naehpark.com","B","""absent"""
41837,"3c.strozfriedberg.com","B","""absent"""
21738,"cookingman.ru","B","""present"""
41763,"www.americasavesweek.org","B","""absent"""
64305,"ksaherdersem.be","B","""absent"""
48946,"imidas.jp","B","""absent"""
41794,"www.panasonic-batteries.com","B","""absent"""
64313,"fxdemo.osmanlimenkul.com.tr","B","""absent"""
41813,"keyiso.cn","B","""absent"""
41875,"support.gensys.nl","B","null"
41878,"righteousnessislove.org","B","""absent"""
21680,"demo.notubiz.accept.mybit.nl","B","""absent"""
2926,"arafacturacion.com","B","""absent"""
21765,"transfer.axelspringer.de","B","""present"""
21757,"1001tickets.org","B","""absent"""
41890,"taobao.com","B","""absent"""
17358,"www.djelfa.info","B","""absent"""
17366,"speedy.bg","B","""absent"""
41918,"templeopenhouse.lds.org","B","""absent"""
21460,"www.ywm.gov.my","B","""present"""
41923,"app.mediconlineapp.com","B","""absent"""
41933,"vpn.gatewaydoctors.com","B","""absent"""
6158,"stats.reflection.io","B","""absent"""
17435,"onedir.chic.lvmh.com","B","""absent"""
40544,"www.mediamolecule.com","B","""present"""
41943,"cfrost.site","B","""present"""
41990,"justserve.org","B","""absent"""
41991,"archive.transcepta.com","B","""absent"""
41985,"yoursgs.com","B","""absent"""
17543,"cert.api2.heartlandportico.com","B","""absent"""
41944,"www.itgala.xyz","B","""present"""
17473,"kohlsuat.fdecs.com","B","""present"""
17465,"everdo.net","B","""absent"""
17770,"www.bloomfield.org","B","""absent"""
17464,"www.zanderins.com","B","null"
21794,"saashr.com","B","""present"""
41957,"apigateway.lds.org","B","""unknown"""
17508,"apps.derooijdata.nl","B","""absent"""
11652,"panel.preyproject.com","B","""absent"""
17483,"lyncdiscover.aberdeen-asset.com","B","""absent"""
41774,"staging.antoni.de","B","""absent"""
17464,"www.zanderins.com","B","""absent"""
17495,"www.speedy.bg","B","""absent"""
41976,"netme.es","B","""absent"""
5811,"www-h2.simyo.nl","B","null"
41999,"publicaffairs.lds.org","B","""absent"""
64444,"stage.edcs.tcu.gov.on.ca","B","""present"""
14694,"www.evendynamics.com","B","""absent"""
41996,"www.lix.polytechnique.fr","B","""absent"""
41995,"www.networknotepad.com","B","""absent"""
11663,"pocm.pynlab.com","B","""absent"""
41233,"sts.iredellhealth.org","B","""absent"""
64409,"gw.alicdn.com","B","""absent"""
11654,"newscastimages.com","B","""absent"""
40355,"remote.grayside.co.uk","B","""absent"""
64438,"cas.openmarket.com","B","""present"""
64433,"www.metroturnos.info","B","""absent"""
11664,"mini.jeanmichelle.be","B","""absent"""
64442,"site-view.gr","B","""absent"""
49011,"myportal.supervalu.com","B","""absent"""
11672,"prod.pynlab.com","B","""absent"""
42051,"mail.southfloridaspine.com","B","""absent"""
17633,"mail-be.benelux.amadeus.com","B","""present"""
42053,"www.dmba.com","B","""present"""
13598,"factortrust.com","B","""absent"""
17634,"supercash.cz","B","""absent"""
11674,"giraafrica.com","B","""absent"""
42050,"phc.hp.com","B","""present"""
699,"payments.caerphilly.gov.uk","B","""absent"""
42057,"secureauth.americanfidelity.com","B","""absent"""
6169,"anetwork.ir","B","""absent"""
17558,"admin.tablepm.com","B","""absent"""
64465,"www.cbc.ca","B","""absent"""
11680,"portal.yhcs.org.uk","B","""absent"""
42078,"ci.playerdata.co.uk","B","""absent"""
21868,"www.santander.cl","B","""absent"""
64471,"secure.pinlogic.com","B","""absent"""
42084,"staging-1.etonx.com","B","""absent"""
6177,"hourlyreturn.com","B","""absent"""
4736,"www.jeugdconnect.nl","B","""present"""
21821,"vs20.hardsextube.com","B","""absent"""
42095,"ms.oxigenwallet.com","B","""absent"""
64484,"www.sumitomocorp.com","B","""absent"""
42119,"watchout.world","B","""absent"""
46260,"nemzetikonzultacio.kormany.hu","B","""absent"""
42002,"img.neargroup.me","B","""absent"""
17716,"exor.se","B","""absent"""
41925,"cryptocurrencyfare.com","B","""absent"""
26704,"vpn.mb-net.de","B","""absent"""
49073,"ma.dynamixcloud.com","B","""absent"""
42095,"ms.oxigenwallet.com","B","""absent"""
65082,"pos-lon5-pt.eagleeyesolutions.co.uk","B","""absent"""
64513,"connect4.qiagen.com","B","""absent"""
14243,"vproxy.lyncandasterisk.com","B","""present"""
17881,"bearsbikersandmayhem.com","B","""absent"""
17802,"ordermytickets.com","B","""absent"""
17790,"jaeheebridal.com","B","""absent"""
21907,"www.dsluk.net","B","""absent"""
17811,"vigilix.net","B","""absent"""
6174,"sip.uuplc.co.uk","B","""absent"""
16299,"ibs.internetbanka.cz","B","""absent"""
10629,"www.tsaswimteam.com","B","""absent"""
21910,"jenkins.app.medxsms.com","B","""absent"""
46319,"pim.eglo.com","B","null"
53930,"www.shopelectro.ru","B","""present"""
42095,"ms.oxigenwallet.com","B","""absent"""
17848,"www.cartasi.it","B","""absent"""
17814,"www.mashina.kg","B","""absent"""
42174,"www.ncetm.org.uk","B","""absent"""
17831,"webmail.uhcl.edu","B","""absent"""
5811,"www-h2.simyo.nl","B","null"
21938,"webmail.yourhosting.nl","B","""present"""
17867,"www.godaddy.com","B","""absent"""
19910,"grd.pritok.ru","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
7441,"www.glasses.com","B","""absent"""
21950,"activa24.ccm.es","B","""present"""
42070,"www.skyedu.com","B","""absent"""
64565,"lotescbl.com","B","""absent"""
17891,"4rtis.com","B","""absent"""
17887,"www.ihe.allscriptscloud.com","B","""absent"""
21955,"sportvector.ru","B","""absent"""
49085,"pimtest.eglo.com","B","""absent"""
1495,"pki.boxcustodia.com","B","""absent"""
17886,"cheapconcerttickets.me","B","""absent"""
41750,"esys.su","B","""absent"""
64551,"www.adlandpro.com","B","""absent"""
17921,"inspectionmanager.net","B","""absent"""
49109,"plattform.kcw-online.de","B","""absent"""
21907,"www.dsluk.net","B","null"
17932,"fs.butachimie.eu","B","""absent"""
42216,"cert.resrap.com","B","""present"""
17929,"status.fishbowl.com","B","""absent"""
17944,"sei.joinville.sc.gov.br","B","""absent"""
6190,"mail.moaa.org","B","""absent"""
21987,"ayrex.com","B","""absent"""
49147,"test-php70.edpnet.net","B","""absent"""
28957,"espace-client.entreprises-collectivites.engie.fr","B","""absent"""
42235,"mariestad.se","B","""absent"""
49106,"greenbudgeting.org","B","""absent"""
14677,"agria.se","B","""absent"""
18548,"solna.se","B","""present"""
42238,"lansstyrelsen.se","B","""absent"""
49129,"point.goo.ne.jp","B","""absent"""
42252,"lgbestudiocontable.com.ar","B","""absent"""
21998,"www.watchcom.no","B","""absent"""
17175,"meetme.wellspsc.com","B","""present"""
42254,"kungsor.se","B","""absent"""
18003,"rocket-chat.croc.digital","B","""absent"""
64609,"vmg.pl","B","""absent"""
17986,"bellcomputer.hu","B","""unknown"""
18414,"zbgis.skgeodesy.sk","B","""absent"""
11732,"www.fogaz.hu","B","""absent"""
17493,"local.fishbowl.com","B","""absent"""
22019,"makler-s.ergo.de","B","""absent"""
11737,"fs.woldinghamschool.co.uk","B","""absent"""
42274,"mail.brightview.com","B","""absent"""
42282,"kalmar.se","B","""absent"""
64652,"portalvs.exostar.com","B","""absent"""
18079,"hopscotchfetch.com","B","""absent"""
17493,"local.fishbowl.com","B","""absent"""
49132,"api.hanhuo.me","B","""absent"""
18036,"iwan-portal.vodafone.com","B","""absent"""
64626,"jenkins.utec.edu.pe","B","""absent"""
18029,"test.grouphelp.top","B","""absent"""
17493,"local.fishbowl.com","B","null"
27380,"lnu.se","B","null"
64570,"columbiamaritima.com.br","B","""absent"""
49149,"www.robeys.co.uk","B","""absent"""
17493,"local.fishbowl.com","B","""absent"""
35037,"n-e-verify.uscis.gov","B","""absent"""
64633,"bathroomshop.gr","B","""absent"""
18087,"safeline.fingerhut.com","B","""absent"""
42320,"reddressboutique.com","B","""absent"""
22059,"www.toppingspies.co.uk","B","null"
18094,"qaapps.hitachi-hta.com","B","""absent"""
54748,"login.elevationportal.io","B","""absent"""
49161,"agts.thsrc.com.tw","B","""absent"""
7112,"tickets.shazam.com","B","""disabled"""
18103,"mail1.moe.dk","B","""absent"""
47720,"tst2eip.biogenidec.com","B","""absent"""
42334,"autodiscover.adesa.com","B","""absent"""
18116,"bodmm.luberef.com","B","""unknown"""
9261,"deadlegacy.com","B","""absent"""
54722,"www.niandc.co.jp","B","""absent"""
33564,"saysoccerstore10.site-link.com","B","""present"""
22059,"www.toppingspies.co.uk","B","null"
18152,"www.vmeasy.co.uk","B","""absent"""
49157,"waaslandia.be","B","""absent"""
42357,"www6.oracleindustry.com","B","""absent"""
11755,"signon.nhlstenden.com","B","""absent"""
6195,"portal.healthconnect.vermont.gov","B","""absent"""
22076,"mail2.howardhughes.com","B","""absent"""
42378,"peekdeen.com","B","""absent"""
22630,"preprod.gm-esignature.com","B","""absent"""
22082,"eptest.houlemanaged.com","B","""absent"""
40574,"external.beiersdorfgroup.com","B","""absent"""
13847,"superlab.id.hpcwp.com","B","""absent"""
42387,"www.mobilitywod.com","B","null"
17493,"local.fishbowl.com","B","""absent"""
100,"access.debconnect.com","B","""absent"""
42387,"www.mobilitywod.com","B","""present"""
18186,"aurora.warpcentral.com","B","""absent"""
64669,"www.theweathernetwork.com","B","""disabled"""
22080,"www.ubuduasia.tech","B","""absent"""
60767,"www.b2bmediaportal.com","B","""absent"""
49193,"mybank.icbc.com.cn","B","""absent"""
18198,"encryptiongw.cimbbank.com.sg","B","""absent"""
1516,"payment.muellers.com","B","""present"""
9915,"fr.distance.to","B","""present"""
18210,"moquo.de","B","""absent"""
22103,"annaeliquid.com","B","null"
42417,"www.pkfod.com","B","""absent"""
18223,"portal.shipcompliant.com","B","""present"""
11767,"libreriaverde.es","B","""absent"""
17493,"local.fishbowl.com","B","""absent"""
64705,"applications.u-server.co.uk","B","""absent"""
2959,"docweb.wgint.com","B","""absent"""
42426,"astramap.com","B","""absent"""
18278,"store.s-a-m.com","B","""absent"""
18232,"ifoa-esp.scd-esolutions.com","B","""absent"""
18241,"sftp.flambeau.com","B","""absent"""
42436,"engage.huronsoftware.com","B","""absent"""
64696,"leroymerlin.com.cy","B","""absent"""
42448,"techschedulingsystem.com","B","""absent"""
42450,"webmail.epsm-al.fr","B","""absent"""
42454,"buyingclub.co","B","""absent"""
49147,"test-php70.edpnet.net","B","null"
42467,"dcvpn.marwoodgroup.com","B","""absent"""
64723,"frontier.com","B","""absent"""
42475,"webmail.local1403.org","B","""absent"""
42480,"wwws.progreso.com.do","B","""absent"""
18318,"offermanager.fishbowl.com","B","""absent"""
18306,"www.binclean.ie","B","""absent"""
34941,"devpreproduccionbra.irtbr.com","B","""absent"""
22127,"repo.pcgamingfreaks.at","B","""present"""
13420,"gb-sfb-acc-02.ubstest.com","B","""absent"""
42473,"gitlab.opanet.cz","B","""present"""
42485,"sek.fi","B","""present"""
42491,"my.carescreen.net","B","""absent"""
11797,"mobile.dr.new.api.atombank.io","B","""absent"""
42501,"fotoforma.pl","B","""absent"""
11790,"baltcom.lv","B","""absent"""
64780,"app.sendgold.com","B","""absent"""
21382,"monitoring.creditinfosolutions.com","B","""present"""
49227,"remote2.euronext.com","B","""absent"""
18408,"www.arcudi.org","B","""absent"""
18368,"mex06.emailsrvr.com","B","""absent"""
49243,"foxmandal.in","B","""absent"""
64739,"amr.maxis.com.my","B","""absent"""
42537,"exchange.socccd.edu","B","""absent"""
30498,"cloud.newgensoft.com","B","""absent"""
22173,"societyoflaterlifeadvisers.co.uk","B","""absent"""
30755,"www.comcast.net","B","""absent"""
64773,"smc.mea.or.th","B","""present"""
64764,"www.china-doke.com","B","""absent"""
34799,"homedepot.service-now.com","B","""present"""
42564,"wp.prod.ott.centurylink.net","B","""absent"""
6238,"nppp.uuplc.co.uk","B","""absent"""
42571,"operations.wyndhamrewards.com","B","""absent"""
7560,"ole-production-public.gateway.zup.me","B","""present"""
18426,"www.worldcat.org","B","""absent"""
18413,"www.gpo.gov","B","""present"""
15995,"dri3ljoin.itcinfotech.com","B","""absent"""
42575,"astenapp.com","B","""absent"""
18416,"zec.pabianice.pl","B","""absent"""
49231,"api.paypal.com","B","""unknown"""
18482,"dev.moneyguidepro.com","B","""absent"""
11812,"outlook.apa.at","B","""absent"""
22195,"www.yorkshirelinen.com","B","""absent"""
22191,"wwwa-dev.fen.bris.ac.uk","B","""absent"""
64788,"www.cnuh.co.kr","B","""absent"""
18472,"motorring.ru","B","null"
18477,"www.advocateforgood.com","B","""present"""
22187,"bebrand24.ru","B","""present"""
18318,"offermanager.fishbowl.com","B","""absent"""
18512,"ggpro-ie.asiwealthmanager.com","B","""absent"""
22199,"mail.digper.com","B","""absent"""
42624,"flaglerauditorium.org","B","""absent"""
18486,"qa.moneyguidepro.com","B","""absent"""
22206,"www.loopervirtual.com","B","""absent"""
42629,"citrix.enstargroup.com","B","""absent"""
22201,"texstar.gung.io","B","""absent"""
49254,"stgweb.umang.gov.in","B","""present"""
42642,"carillonweb.com","B","""absent"""
64836,"www.phillip.com.cn","B","""unknown"""
42644,"www.efxsports.com","B","""absent"""
22199,"mail.digper.com","B","""absent"""
64810,"bookapi.agoda.com","B","""absent"""
49268,"koukin.yahoo.co.jp","B","""absent"""
42624,"flaglerauditorium.org","B","""absent"""
